budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
40000000,http://lucymovie.com,240832,tt2872732,en,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",53.607,2014-07-25,458863600,89,Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,false,6.438,15023
63000000,http://www.jurassicpark.com/,329,tt0107290,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",25.693,1993-06-11,920100000,127,Released,An adventure 65 million years in the making.,Jurassic Park,false,7.937,14901
160000000,http://movies.disney.com/beauty-and-the-beast-2017,321612,tt2771200,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,73.358,2017-03-16,1266115964,129,Released,Be our guest.,Beauty and the Beast,false,6.968,14768
200000000,https://movies.disney.com/pirates-of-the-caribbean-dead-mans-chest,58,tt0383574,en,Pirates of the Caribbean: Dead Man's Chest,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,91.116,2006-07-06,1065659812,151,Released,Captain Jack is back!,Pirates of the Caribbean: Dead Man's Chest,false,7.344,14671
75000000,,75656,tt1670345,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,41.559,2013-05-29,351723989,116,Released,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,false,7.344,14579
165000000,http://movies.disney.com/big-hero-6,177572,tt2245084,en,Big Hero 6,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",120.066,2014-10-24,657827828,102,Released,From the creators of Wreck-It Ralph and Frozen.,Big Hero 6,false,7.738,14570
125000000,http://www.thehungergames.movie/,131631,tt1951265,en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,74.907,2014-11-19,755356711,123,Released,Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,false,6.801,14552
116000000,https://www.sonypictures.com/movies/venom,335983,tt1270797,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",69.324,2018-09-28,856085151,112,Released,The world has enough Superheroes.,Venom,false,6.826,14550
150000000,http://iamlegend.warnerbros.com,6479,tt0480249,en,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",55.457,2007-12-12,585410052,101,Released,The last man on Earth is not alone,I Am Legend,false,7.2,14495
152000000,https://www.marvel.com/movies/captain-marvel,299537,tt4154664,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",64.129,2019-03-06,1131416446,124,Released,Higher. Further. Faster.,Captain Marvel,false,6.85,14471
34000000,http://www.babydriver-movie.com,339403,tt3890160,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",39.65,2017-06-28,226945087,113,Released,All you need is one killer track.,Baby Driver,false,7.454,14460
70000000,,857,tt0120815,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",71.126,1998-07-24,481840909,169,Released,The mission is a man.,Saving Private Ryan,false,8.209,14430
40000000,http://wwws.warnerbros.de/theprestige/,1124,tt0482571,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",52.945,2006-10-19,109676311,130,Released,Are You Watching Closely?,The Prestige,false,8.201,14420
32350000,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,tt0086190,en,Return of the Jedi,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",30.108,1983-05-25,572700000,135,Released,The Empire Falls...,Return of the Jedi,false,7.891,14383
200000000,https://www.mgm.com/movies/skyfall,37724,tt1074638,en,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",39.702,2012-10-24,1142471295,143,Released,Think on your sins.,Skyfall,false,7.225,14343
105000000,http://gravitymovie.warnerbros.com,49047,tt1454468,en,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",26.457,2013-10-03,723192705,91,Released,Don't Let Go,Gravity,false,7.159,14307
250000000,https://www.20thcenturystudios.com/movies/x-men-days-of-future-past,127585,tt1877832,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,62.389,2014-05-15,747862775,132,Released,"To save the future, they must alter the past.",X-Men: Days of Future Past,false,7.523,14284
160000000,https://www.marvel.com/movies/spider-man-far-from-home,429617,tt6320628,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",91.393,2019-06-28,1131927996,129,Released,It’s time to step up.,Spider-Man: Far From Home,false,7.453,14258
200000000,http://www.worldwarzmovie.com,72190,tt0816711,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",93.035,2013-06-20,531865000,116,Released,Remember Philly!,World War Z,false,6.807,14235
175000000,http://readyplayeronemovie.com,333339,tt1677720,en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",72.608,2018-03-28,607274134,140,Released,A better reality awaits.,Ready Player One,false,7.61,14229
200000000,http://www.starwars.com/films/rogue-one,330459,tt3748528,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.944,2016-12-14,1056057273,133,Released,A Rebellion Built on Hope,Rogue One: A Star Wars Story,false,7.487,14199
200000000,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,181808,tt2527336,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",45.495,2017-12-13,1332698830,152,Released,Darkness rises... and light to meet it,Star Wars: The Last Jedi,false,6.8,14157
225000000,https://www.warnerbros.com/movies/man-steel,49521,tt0770828,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",83.541,2013-06-12,668045518,143,Released,You will believe that a man can fly.,Man of Steel,false,6.61,14152
